Ind_ID,GENDER,Car_Owner,Propert_Owner,CHILDREN,Annual_income,Type_Income,EDUCATION,Marital_status,Housing_type,Birthday_count,Employed_days,Mobile_phone,Work_Phone,Phone,EMAIL_ID,Type_Occupation,Family_Members,label,Birthday_years
5125478,F,N,Y,0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,20661.0,,1,0,0,0,,2,0,56.605479452054794
5046340,M,N,Y,1,180000.0,Working,Lower secondary,Married,House / apartment,10581.0,1692.0,1,1,0,0,,3,0,28.98904109589041
5054058,,Y,N,1,450000.0,Working,Higher education,Married,House / apartment,15045.0,4686.0,1,0,1,0,Managers,3,0,41.21917808219178
5022326,M,Y,Y,0,256500.0,Commercial associate,Higher education,Married,House / apartment,21503.0,1674.0,1,0,0,1,Core staff,2,0,58.912328767123284
5065764,F,N,Y,0,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,14746.0,693.0,1,0,0,0,,1,0,40.4
5067849,F,N,Y,0,180000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,14756.0,567.0,1,0,0,0,,1,0,40.42739726027397
5097169,F,N,N,0,90000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,10731.0,885.0,1,0,0,0,Sales staff,1,0,29.4
5048583,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,21579.0,,1,0,0,0,,2,0,59.12054794520548
5115566,M,N,Y,0,126000.0,Pensioner,Secondary / secondary special,Married,Rented apartment,16491.0,,1,0,0,0,,2,0,45.18082191780822
5052722,F,N,N,0,126000.0,Pensioner,Secondary / secondary special,Married,House / apartment,21875.0,,1,0,0,0,,2,0,59.93150684931507
5067723,F,N,Y,1,337500.0,Working,Academic degree,Single / not married,House / apartment,12555.0,2769.0,1,0,0,0,,2,0,34.397260273972606
5056077,M,Y,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,12154.0,1547.0,1,0,0,0,Core staff,2,0,33.298630136986304
5022275,M,Y,Y,0,131400.0,Pensioner,Secondary / secondary special,Married,House / apartment,23646.0,,1,0,0,0,,2,0,64.78356164383561
5143016,M,N,N,0,180000.0,Commercial associate,Secondary / secondary special,Civil marriage,Rented apartment,14542.0,3179.0,1,0,0,0,Laborers,2,0,39.84109589041096
5066709,F,N,Y,0,247500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,24511.0,,1,0,0,0,,1,0,67.15342465753425
5021445,F,N,Y,0,121500.0,Working,Secondary / secondary special,Married,With parents,13315.0,5204.0,1,1,1,0,Core staff,2,0,36.47945205479452
5053592,F,N,Y,1,117000.0,Working,Lower secondary,Widow,House / apartment,17633.0,3072.0,1,0,1,0,,2,0,48.30958904109589
5116163,F,N,Y,2,90000.0,Working,Secondary / secondary special,Married,House / apartment,9899.0,320.0,1,0,0,0,Security staff,4,0,27.12054794520548
5041273,M,N,Y,0,445500.0,Commercial associate,Higher education,Separated,House / apartment,19298.0,2469.0,1,0,0,0,,1,0,52.87123287671233
5066627,M,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,,583.0,1,0,0,0,,2,0,
5125399,M,Y,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,10066.0,834.0,1,0,0,0,Laborers,2,0,27.578082191780823
5067345,F,Y,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,16541.0,1085.0,1,0,1,0,,2,0,45.31780821917808
5053711,F,Y,N,2,157500.0,Commercial associate,Incomplete higher,Married,House / apartment,12857.0,1399.0,1,0,0,1,,4,0,35.224657534246575
5096234,F,N,N,0,117000.0,Working,Secondary / secondary special,Married,House / apartment,17087.0,7310.0,1,1,1,0,Medicine staff,2,0,46.81369863013698
5125158,M,N,Y,1,234000.0,Working,Secondary / secondary special,Married,House / apartment,11970.0,1748.0,1,0,0,0,Laborers,3,0,32.794520547945204
5143231,F,Y,Y,1,1575000.0,Commercial associate,Higher education,Single / not married,House / apartment,10142.0,2479.0,1,0,0,0,Managers,2,0,27.786301369863015
5062688,M,Y,Y,0,247500.0,State servant,Secondary / secondary special,Married,Municipal apartment,20112.0,875.0,1,1,0,1,High skill tech staff,2,0,55.1013698630137
5105685,F,N,Y,2,144000.0,Working,Secondary / secondary special,Married,House / apartment,14132.0,2805.0,1,1,1,0,Private service staff,4,0,38.71780821917808
5115984,M,Y,Y,2,180000.0,Working,Higher education,Married,House / apartment,13174.0,2477.0,1,0,0,0,Managers,4,0,36.09315068493151
5085769,F,N,Y,0,,Commercial associate,Secondary / secondary special,Married,House / apartment,19310.0,1477.0,1,0,0,0,Cleaning staff,2,0,52.9041095890411
5065363,F,N,Y,1,216000.0,Working,Higher education,Single / not married,House / apartment,10512.0,1782.0,1,0,1,0,Core staff,2,0,28.8
5140074,F,N,Y,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,15124.0,431.0,1,0,0,0,Core staff,2,0,41.43561643835616
5067643,F,N,Y,0,171000.0,Pensioner,Higher education,Married,House / apartment,19961.0,,1,0,0,0,,2,0,54.68767123287671
5091963,M,Y,N,0,180000.0,Working,Secondary / secondary special,Married,Municipal apartment,18809.0,1416.0,1,1,0,0,Drivers,2,0,51.53150684931507
5053637,F,N,N,0,225000.0,Pensioner,Higher education,Separated,House / apartment,21944.0,,1,0,0,0,,1,0,60.12054794520548
5067149,M,N,N,2,225000.0,Working,Incomplete higher,Married,House / apartment,13969.0,263.0,1,0,0,0,,4,0,38.271232876712325
5096424,M,Y,N,0,270000.0,Commercial associate,Higher education,Separated,House / apartment,11621.0,2349.0,1,0,1,0,,1,0,31.838356164383562
5046283,F,N,Y,0,67050.0,Pensioner,Higher education,Married,House / apartment,24305.0,,1,0,0,0,,2,0,66.58904109589041
5029348,M,Y,Y,0,270000.0,Working,Higher education,Married,House / apartment,10942.0,412.0,1,0,0,0,Drivers,2,0,29.97808219178082
5096061,F,N,N,2,73350.0,Working,Secondary / secondary special,Married,House / apartment,14321.0,7068.0,1,0,0,0,Medicine staff,4,0,39.23561643835617
5028917,F,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,17202.0,1787.0,1,0,0,0,Sales staff,2,0,47.12876712328767
5117778,F,Y,N,0,144000.0,Working,Secondary / secondary special,Widow,House / apartment,14407.0,1345.0,1,0,0,0,HR staff,1,0,39.47123287671233
5095310,F,Y,Y,0,225000.0,Working,Higher education,Married,House / apartment,12322.0,3717.0,1,0,0,0,Core staff,2,0,33.75890410958904
5050655,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,14667.0,1048.0,1,1,1,0,Accountants,2,0,40.18356164383562
5033817,F,Y,N,1,292500.0,State servant,Higher education,Married,House / apartment,16010.0,2667.0,1,0,1,0,Core staff,3,0,43.863013698630134
5052963,M,Y,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,9984.0,2606.0,1,0,0,0,Laborers,2,0,27.353424657534248
5113159,M,Y,Y,0,157500.0,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,9862.0,2135.0,1,1,0,0,Laborers,1,0,27.019178082191782
5143235,F,Y,Y,1,1575000.0,Commercial associate,Higher education,Single / not married,House / apartment,10142.0,2479.0,1,0,0,0,Managers,2,0,27.786301369863015
5132800,F,N,Y,0,157500.0,Working,Secondary / secondary special,Separated,House / apartment,18540.0,1534.0,1,0,0,0,Sales staff,1,0,50.794520547945204
5090549,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,15241.0,2531.0,1,0,0,0,,2,0,41.75616438356165
5054522,F,Y,Y,1,135000.0,Working,Higher education,Married,House / apartment,10014.0,2311.0,1,0,0,0,,3,0,27.435616438356163
5051061,F,N,N,2,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,11945.0,1323.0,1,0,1,0,,4,0,32.726027397260275
5010707,M,Y,N,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,15862.0,5061.0,1,0,1,0,Drivers,2,0,43.45753424657534
5028984,F,N,Y,0,193500.0,Working,Secondary / secondary special,Separated,House / apartment,19063.0,2213.0,1,1,1,1,Laborers,1,0,52.227397260273975
5028615,,Y,Y,0,225000.0,Commercial associate,Higher education,Single / not married,With parents,10681.0,2152.0,1,0,1,0,Sales staff,1,0,29.263013698630136
5126034,F,Y,Y,0,108000.0,Working,Secondary / secondary special,Separated,House / apartment,17171.0,925.0,1,0,0,1,Cleaning staff,1,0,47.04383561643836
5090470,M,N,Y,1,900000.0,Working,Secondary / secondary special,Married,House / apartment,15380.0,4509.0,1,0,0,0,Laborers,3,0,42.136986301369866
5021775,F,N,Y,0,292500.0,Commercial associate,Higher education,Civil marriage,House / apartment,14522.0,1552.0,1,0,0,0,Laborers,2,0,39.78630136986301
5046415,M,Y,Y,0,270000.0,Working,Higher education,Married,House / apartment,14466.0,1569.0,1,0,1,0,,2,0,39.632876712328766
5065606,M,Y,N,0,270000.0,Pensioner,Higher education,Married,House / apartment,23489.0,,1,0,0,0,,2,0,64.35342465753425
5117314,M,N,Y,1,292500.0,Working,Secondary / secondary special,Married,House / apartment,16632.0,1679.0,1,0,0,0,Laborers,3,0,45.56712328767123
5009195,F,N,N,0,292500.0,State servant,Secondary / secondary special,Married,House / apartment,20953.0,8684.0,1,1,1,0,Accountants,2,0,57.40547945205479
5139548,F,Y,Y,2,157500.0,Commercial associate,Higher education,Married,House / apartment,13584.0,6337.0,1,0,1,0,Medicine staff,4,0,37.21643835616438
5096416,F,N,N,0,76500.0,Working,Secondary / secondary special,Married,House / apartment,16876.0,97.0,1,1,0,0,,2,0,46.23561643835617
5042286,F,N,Y,0,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,10809.0,1222.0,1,0,0,0,Secretaries,1,0,29.613698630136987
5050729,M,Y,N,0,180000.0,Working,Secondary / secondary special,Single / not married,With parents,8528.0,531.0,1,0,0,0,,1,0,23.364383561643837
5038897,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,22886.0,,1,0,1,0,,2,0,62.701369863013696
5050973,F,N,N,1,112500.0,State servant,Secondary / secondary special,Single / not married,House / apartment,15964.0,7591.0,1,0,0,0,Core staff,2,0,43.73698630136986
5044935,M,N,Y,2,360000.0,State servant,Higher education,Married,House / apartment,16027.0,5639.0,1,0,1,0,Managers,4,0,43.90958904109589
5113539,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,20976.0,1776.0,1,0,0,0,Laborers,2,0,57.46849315068493
5085990,F,Y,Y,0,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,21717.0,,1,0,0,0,,2,0,59.4986301369863
5033452,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,19143.0,5498.0,1,1,1,0,Core staff,2,0,52.446575342465756
5051240,F,Y,N,0,121500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,23328.0,,1,0,0,0,,1,0,63.912328767123284
5065335,M,N,Y,0,202500.0,Commercial associate,Lower secondary,Married,Rented apartment,9766.0,1935.0,1,0,1,0,Sales staff,2,0,26.756164383561643
5145978,F,Y,N,0,112500.0,State servant,Secondary / secondary special,Widow,House / apartment,19538.0,5880.0,1,0,0,0,Secretaries,1,0,53.52876712328767
5105614,F,Y,Y,2,135000.0,Working,Higher education,Married,House / apartment,12334.0,460.0,1,0,0,0,Accountants,4,0,33.79178082191781
5038845,F,N,Y,0,103500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,17007.0,1569.0,1,1,1,0,Sales staff,2,0,46.59452054794521
5105556,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,19802.0,4532.0,1,0,0,0,Laborers,2,0,54.25205479452055
5028383,M,Y,N,0,337500.0,Working,Secondary / secondary special,Single / not married,With parents,11344.0,3309.0,1,0,0,0,Core staff,1,0,31.07945205479452
5009980,F,Y,Y,0,180000.0,State servant,Secondary / secondary special,Married,House / apartment,20644.0,3873.0,1,0,0,0,Medicine staff,2,0,56.558904109589044
5062075,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,21392.0,,1,0,0,0,,2,0,58.608219178082194
5009706,F,N,N,0,157500.0,Working,Higher education,Married,House / apartment,11644.0,344.0,1,0,0,0,Managers,2,0,31.9013698630137
5146463,M,Y,N,0,360000.0,State servant,Higher education,Married,House / apartment,9983.0,1923.0,1,0,0,0,,2,0,27.350684931506848
5112662,F,N,N,1,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,12269.0,604.0,1,0,0,0,Managers,3,0,33.61369863013699
5096796,M,Y,Y,0,337500.0,Working,Higher education,Separated,House / apartment,13188.0,584.0,1,0,0,0,Laborers,1,0,36.131506849315066
5066843,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,17090.0,,1,0,0,0,,2,0,46.821917808219176
5066597,F,N,N,1,360000.0,Commercial associate,Higher education,Civil marriage,House / apartment,14805.0,1922.0,1,0,0,0,Sales staff,3,0,40.56164383561644
5047704,F,N,Y,2,,Working,Secondary / secondary special,Single / not married,House / apartment,14717.0,1496.0,1,0,0,0,,3,0,40.320547945205476
5009074,F,Y,Y,1,450000.0,State servant,Higher education,Married,House / apartment,17726.0,708.0,1,0,1,1,Core staff,3,0,48.56438356164384
5090954,F,N,N,0,270000.0,State servant,Secondary / secondary special,Separated,House / apartment,19363.0,12332.0,1,0,1,1,Medicine staff,1,0,53.04931506849315
5143019,M,N,N,0,270000.0,Working,Secondary / secondary special,Married,With parents,11768.0,622.0,1,1,1,0,Laborers,2,0,32.24109589041096
5118617,F,N,N,0,270000.0,Commercial associate,Higher education,Single / not married,House / apartment,15770.0,5209.0,1,0,0,0,Sales staff,1,0,43.205479452054796
5116018,F,Y,Y,0,450000.0,Pensioner,Higher education,Widow,House / apartment,22083.0,,1,0,1,0,,1,0,60.5013698630137
5139662,F,N,Y,0,157500.0,Pensioner,Lower secondary,Married,House / apartment,23483.0,,1,0,0,0,,2,0,64.33698630136986
5042232,F,N,Y,0,112500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,12849.0,6273.0,1,1,0,0,Sales staff,1,0,35.202739726027396
5125317,M,Y,N,0,292500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,20874.0,2722.0,1,0,0,0,,2,0,57.18904109589041
5068038,F,N,N,0,112500.0,State servant,Secondary / secondary special,Married,With parents,17164.0,9363.0,1,0,0,0,Medicine staff,2,0,47.02465753424657
5038814,F,N,Y,0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,19366.0,746.0,1,0,0,0,,2,0,53.057534246575344
5095356,F,N,N,0,157500.0,Working,Secondary / secondary special,Single / not married,With parents,9020.0,1039.0,1,0,0,0,Sales staff,1,0,24.71232876712329
5037266,M,Y,N,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,11892.0,1322.0,1,0,0,0,Drivers,1,0,32.58082191780822
5052865,F,N,Y,0,94500.0,Commercial associate,Incomplete higher,Married,House / apartment,13870.0,3458.0,1,1,1,0,Sales staff,2,0,38.0
5096211,M,N,N,0,81000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,14211.0,158.0,1,1,0,0,Low-skill Laborers,2,0,38.93424657534246
5023280,F,Y,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,16701.0,2457.0,1,0,0,0,Sales staff,2,0,45.75616438356165
5132340,F,N,Y,2,198000.0,Commercial associate,Incomplete higher,Separated,House / apartment,15646.0,2811.0,1,0,0,0,,3,0,42.865753424657534
5136012,F,N,N,3,180000.0,Working,Higher education,Married,House / apartment,13678.0,7018.0,1,0,0,0,Core staff,5,0,37.47397260273973
5045917,M,Y,Y,0,315000.0,Commercial associate,Secondary / secondary special,Married,Rented apartment,16990.0,2026.0,1,0,0,0,Drivers,2,0,46.54794520547945
5041073,F,N,Y,0,67500.0,Working,Secondary / secondary special,Single / not married,House / apartment,18179.0,188.0,1,0,0,0,Laborers,2,0,49.8054794520548
5149660,F,N,Y,1,180000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,11920.0,2967.0,1,0,0,0,Realty agents,3,0,32.657534246575345
5022756,F,N,N,1,202500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,10800.0,3166.0,1,0,0,0,Sales staff,2,0,29.589041095890412
5036562,F,N,N,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,11953.0,5107.0,1,1,0,0,,3,0,32.74794520547945
5117754,M,Y,N,0,306000.0,Working,Secondary / secondary special,Married,House / apartment,16011.0,1649.0,1,0,0,0,Managers,2,0,43.865753424657534
5125281,F,N,Y,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,16280.0,3694.0,1,0,0,1,Sales staff,3,0,44.602739726027394
5149039,F,N,Y,2,270000.0,Commercial associate,Higher education,Civil marriage,House / apartment,11008.0,3697.0,1,0,0,0,Laborers,4,0,30.15890410958904
5021267,F,Y,Y,1,270000.0,Working,Secondary / secondary special,Married,House / apartment,14512.0,4596.0,1,0,0,0,Laborers,3,0,39.75890410958904
5125166,M,N,Y,1,234000.0,Working,Secondary / secondary special,Married,House / apartment,11970.0,1748.0,1,0,0,0,Laborers,3,0,32.794520547945204
5125524,M,N,N,2,171000.0,Working,Secondary / secondary special,Married,Municipal apartment,13865.0,5674.0,1,1,1,0,Core staff,4,0,37.986301369863014
5010089,F,N,N,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,10304.0,1682.0,1,0,0,0,Laborers,2,0,28.23013698630137
5126457,F,N,N,0,94500.0,Working,Higher education,Married,House / apartment,16825.0,196.0,1,0,0,0,Security staff,2,0,46.0958904109589
5142763,F,N,N,0,117000.0,Commercial associate,Secondary / secondary special,Single / not married,With parents,10021.0,530.0,1,0,0,0,Sales staff,1,0,27.454794520547946
5023261,M,Y,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,21202.0,1696.0,1,0,0,0,Drivers,2,0,58.087671232876716
5090861,F,Y,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,19765.0,2168.0,1,0,0,0,Sales staff,2,0,54.15068493150685
5146123,F,N,N,0,54000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,20132.0,,1,0,0,0,,1,0,55.156164383561645
5023410,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,21642.0,,1,0,0,0,,2,0,59.293150684931504
5010032,M,Y,Y,0,85500.0,Pensioner,Secondary / secondary special,Married,House / apartment,22121.0,,1,0,1,0,,2,0,60.605479452054794
5118397,M,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,17154.0,1649.0,1,0,0,0,Drivers,2,0,46.9972602739726
5033628,F,N,Y,0,166500.0,State servant,Higher education,Married,House / apartment,23599.0,13382.0,1,0,0,0,,2,0,64.65479452054795
5069399,M,N,Y,0,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,8396.0,1509.0,1,1,1,0,Core staff,1,0,23.002739726027396
5008889,F,N,Y,0,247500.0,Commercial associate,Higher education,Separated,Rented apartment,17016.0,1347.0,1,0,0,0,Core staff,1,0,46.61917808219178
5022041,M,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,10049.0,1405.0,1,0,0,1,Sales staff,2,0,27.53150684931507
